surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
5,12,5:12,"And Allah had already taken a covenant from the Children of Israel, and We delegated from among them twelve leaders. And Allah said, ""I am with you. If you establish prayer and give zakah and believe in My messengers and support them and loan Allah a goodly loan, I will surely remove from you your misdeeds and admit you to gardens beneath which rivers flow. But whoever of you disbelieves after that has certainly strayed from the soundness of the way.""",5.390465e-22,3.223985e-11,0.6953457,0.0,3.5128778e-07,0.27767092,0.02560698,0.001376768,2,0.711358263767892
5,13,5:13,"So for their breaking of the covenant We cursed them and made their hearts hard. They distort words from their [proper] usages and have forgotten a portion of that of which they were reminded. And you will still observe deceit among them, except a few of them. But pardon them and overlook [their misdeeds]. Indeed, Allah loves the doers of good.",3.4948027e-17,9.066506e-13,0.32603505,0.0,1.7761572e-06,3.8759044e-06,0.6356193,0.038341485,6,0.7785502276533798
5,14,5:14,"And from those who say, ""We are Christians"" We took their covenant; but they forgot a portion of that of which they were reminded. So We caused among them animosity and hatred until the Day of Resurrection. And Allah is going to inform them about what they used to do.",9.179263e-20,1.3219713e-10,0.85868645,0.0,1.5403562e-09,4.142754e-06,0.10507887,0.03623154,2,0.4878307429524963
5,15,5:15,"O People of the Scripture, there has come to you Our Messenger making clear to you much of what you used to conceal of the Scripture and overlooking much. There has come to you from Allah a light and a clear Book.",4.8863126e-21,5.4733336e-12,0.97240704,0.0,8.31842e-09,4.614054e-06,0.025915153,0.0016744523,2,0.13263528982313172
5,16,5:16,"By which Allah guides those who pursue His pleasure to the ways of peace and brings them out from darknesses into the light, by His permission, and guides them to a straight path.",2.4464675e-16,1.5868139e-13,0.96254206,0.0,4.6363684e-08,8.595876e-09,0.0032001173,0.034256518,2,0.17070902694619627
5,17,5:17,"They have certainly disbelieved who say that Allah is Christ, the son of Mary. Say, ""Then who could prevent Allah at all if He had intended to destroy Christ, the son of Mary, or his mother or everyone on the earth?"" And to Allah belongs the dominion of the heavens and the earth and whatever is between them. He creates what He wills, and Allah is over all things competent.",4.523209e-27,8.1544116e-10,0.99604815,0.0,4.5731635e-10,7.356651e-09,0.0014049885,0.002545659,2,0.02837792498553788
5,18,5:18,"But the Jews and the Christians say, ""We are the children of Allah and His beloved."" Say, ""Then why does He punish you for your sins?"" Rather, you are human beings from among those He has created. He forgives whom He wills, and He punishes whom He wills. And to Allah belongs the dominion of the heavens and the earth and whatever is between them, and to Him is the [final] destination.",7.9478266e-23,5.0366868e-08,0.81646264,0.0,4.2892207e-06,3.2265106e-09,0.17146531,0.012065328,2,0.5212665546492591
5,19,5:19,"O People of the Scripture, there has come to you Our Messenger to make clear to you [the religion] after a period [of suspension] of messengers, lest you say, ""There came not to us any bringer of good tidings or a warner."" But there has come to you a bringer of good tidings and a warner. And Allah is over all things competent.",1.1961048e-21,7.5650945e-14,0.9857065,0.0,2.5723985e-09,5.916926e-07,0.001452056,0.0128440615,2,0.07962251032555409
5,20,5:20,"And [mention, O Muhammad], when Moses said to his people, ""O my people, remember the favor of Allah upon you when He appointed among you prophets and made you possessors and gave you that which He had not given anyone among the worlds.",7.663642e-23,1.2857e-10,0.15352881,0.0,3.78323e-07,0.84460986,0.0015384288,0.000321318,5,0.44288506042418807
5,21,5:21,"O my people, enter the Holy Land which Allah has assigned to you and do not turn back [from fighting in Allah 's cause] and [thus] become losers.""",3.412737e-18,7.619501e-10,0.9050459,0.0,1.9926804e-06,9.9973e-07,0.071123786,0.023828393,2,0.3673837111136694
5,22,5:22,"They said, ""O Moses, indeed within it is a people of tyrannical strength, and indeed, we will never enter it until they leave it; but if they leave it, then we will enter.""",3.608588e-17,7.223398e-15,5.845834e-05,0.0,6.5875815e-13,0.99637127,0.0029507524,0.0006177002,5,0.025946627967029685
5,23,5:23,"Said two men from those who feared [to disobey] upon whom Allah had bestowed favor, ""Enter upon them through the gate, for when you have entered it, you will be predominant. And upon Allah rely, if you should be believers.""",1.8478848e-20,1.8380554e-06,0.97967863,0.0,2.2043142e-08,7.246441e-08,0.0065589035,0.013757712,2,0.11207818969876909
5,24,5:24,"They said, ""O Moses, indeed we will not enter it, ever, as long as they are within it; so go, you and your Lord, and fight. Indeed, we are remaining right here.""",4.7705945e-12,9.806213e-15,0.00023918162,0.0,4.7142557e-14,0.7516501,0.119455755,0.12865792,5,0.7342251025510277
5,25,5:25,"[Moses] said, ""My Lord, indeed I do not possess except myself and my brother, so part us from the defiantly disobedient people.""",8.26453e-15,8.531067e-16,6.769151e-09,0.0,1.890376e-08,0.99987036,2.3273087e-05,0.00010885145,5,0.0013717043117584613
5,26,5:26,"[Allah] said, ""Then indeed, it is forbidden to them for forty years [in which] they will wander throughout the land. So do not grieve over the defiantly disobedient people.""",5.2002703e-18,5.871181e-11,0.9646814,0.0,1.2721933e-06,1.986721e-07,0.013763382,0.02155592,2,0.17640642211973487
5,27,5:27,"And recite to them the story of Adam's two sons, in truth, when they both offered a sacrifice [to Allah], and it was accepted from one of them but was not accepted from the other. Said [the latter], ""I will surely kill you."" Said [the former], ""Indeed, Allah only accepts from the righteous [who fear Him].",7.4304355e-23,0.47814253,0.48716408,0.0,5.3624135e-05,1.6973297e-08,0.02406425,0.010572656,2,0.8414577713518658
5,28,5:28,"If you should raise your hand against me to kill me - I shall not raise my hand against you to kill you. Indeed, I fear Allah, Lord of the worlds.",1.4986354e-25,1.0044451e-10,0.9989782,0.0,3.7845393e-09,1.8776756e-09,8.249578e-05,0.00093550293,2,0.008321678251799206
5,29,5:29,"Indeed I want you to obtain [thereby] my sin and your sin so you will be among the companions of the Fire. And that is the recompense of wrongdoers.""",1.1420263e-09,6.0290652e-09,4.471288e-08,0.0,0.00013154658,4.1185425e-10,0.96357805,0.03629296,6,0.15727912122177615
5,30,5:30,"And his soul permitted to him the murder of his brother, so he killed him and became among the losers.",2.8360465e-09,2.2239023e-14,7.4035846e-08,0.0,5.4636683e-07,5.162089e-09,0.01190222,0.9881009,7,0.06457638190089335
5,31,5:31,"Then Allah sent a crow searching in the ground to show him how to hide the disgrace of his brother. He said, ""O woe to me! Have I failed to be like this crow and hide the body of my brother?"" And he became of the regretful.",4.5214615e-14,2.0840002e-11,0.7625089,0.0,1.0015359e-05,1.6823064e-05,0.028802896,0.208662,2,0.6362012314033456
5,32,5:32,"Because of that, We decreed upon the Children of Israel that whoever kills a soul unless for a soul or for corruption [done] in the land - it is as if he had slain mankind entirely. And whoever saves one - it is as if he had saved mankind entirely. And our messengers had certainly come to them with clear proofs. Then indeed many of them, [even] after that, throughout the land, were transgressors.",3.0398202e-13,9.629549e-13,0.0078018564,0.0,3.5675816e-09,0.0013234643,0.869498,0.12137486,6,0.4241907281967628
5,33,5:33,"Indeed, the penalty for those who wage war against Allah and His Messenger and strive upon earth [to cause] corruption is none but that they be killed or crucified or that their hands and feet be cut off from opposite sides or that they be exiled from the land. That is for them a disgrace in this world; and for them in the Hereafter is a great punishment,",3.982669e-19,4.247529e-10,0.8761371,0.0,3.1528677e-06,3.654773e-11,0.09225685,0.031603638,2,0.4449327335240721
5,34,5:34,Except for those who return [repenting] before you apprehend them. And know that Allah is Forgiving and Merciful.,6.3849225e-22,5.135787e-10,0.29903594,0.0,2.3254074e-07,3.815004e-11,0.6896477,0.011319117,6,0.6679765823885573
5,35,5:35,"O you who have believed, fear Allah and seek the means [of nearness] to Him and strive in His cause that you may succeed.",6.702601e-24,2.5393372e-09,0.9938127,0.0,1.706855e-08,1.2769118e-10,0.006014129,0.0001715645,2,0.03841016977717068
5,36,5:36,"Indeed, those who disbelieve - if they should have all that is in the earth and the like of it with it by which to ransom themselves from the punishment of the Day of Resurrection, it will not be accepted from them, and for them is a painful punishment",4.63735e-12,2.827097e-13,0.00024042756,0.0,0.00034630153,1.5696484e-07,0.4659239,0.533488,7,0.6958073002226559
5,37,5:37,"They will wish to get out of the Fire, but never are they to emerge therefrom, and for them is an enduring punishment.",6.084404e-08,6.5875555e-13,2.1183992e-06,0.0,3.6558525e-08,5.3091384e-08,0.14711705,0.85288215,7,0.4177064291784714
5,38,5:38,"[As for] the thief, the male and the female, amputate their hands in recompense for what they committed as a deterrent [punishment] from Allah. And Allah is Exalted in Might and Wise.",3.821712e-07,9.294236e-12,0.00086298375,0.0,0.5974736,1.0294207e-06,0.0013710605,0.40028715,4,0.6893645942806798
5,39,5:39,"But whoever repents after his wrongdoing and reforms, indeed, Allah will turn to him in forgiveness. Indeed, Allah is Forgiving and Merciful.",9.878345e-21,5.821912e-12,0.38965058,0.0,8.604377e-08,7.636411e-09,0.43677104,0.17357916,6,1.0330049345377303
5,40,5:40,"Do you not know that to Allah belongs the dominion of the heavens and the earth? He punishes whom He wills and forgives whom He wills, and Allah is over all things competent.",1.966823e-20,1.3342112e-10,0.362873,0.0,4.3172913e-06,2.1332186e-10,0.61879545,0.018324304,6,0.7381968634222159
5,41,5:41,"O Messenger, let them not grieve you who hasten into disbelief of those who say, ""We believe"" with their mouths, but their hearts believe not, and from among the Jews. [They are] avid listeners to falsehood, listening to another people who have not come to you. They distort words beyond their [proper] usages, saying ""If you are given this, take it; but if you are not given it, then beware."" But he for whom Allah intends fitnah - never will you possess [power to do] for him a thing against Allah. Those are the ones for whom Allah does not intend to purify their hearts. For them in this world is disgrace, and for them in the Hereafter is a great punishment.",1.9638361e-23,3.8648382e-10,0.9636847,0.0,1.6542034e-06,2.229305e-06,0.033291712,0.0030187462,2,0.16648963504384964
5,42,5:42,"[They are] avid listeners to falsehood, devourers of [what is] unlawful. So if they come to you, [O Muhammad], judge between them or turn away from them. And if you turn away from them - never will they harm you at all. And if you judge, judge between them with justice. Indeed, Allah loves those who act justly.",4.2833724e-26,1.5426554e-09,0.99681985,0.0,5.0997943e-07,7.662979e-13,0.002522122,0.0006590954,2,0.023099128252589606
5,43,5:43,"But how is it that they come to you for judgement while they have the Torah, in which is the judgement of Allah? Then they turn away, [even] after that; but those are not [in fact] believers.",3.3384662e-18,1.7178786e-11,0.9325933,0.0,8.746251e-07,4.1033483e-09,0.048063118,0.019345464,2,0.28730103701656257
5,44,5:44,"Indeed, We sent down the Torah, in which was guidance and light. The prophets who submitted [to Allah] judged by it for the Jews, as did the rabbis and scholars by that with which they were entrusted of the Scripture of Allah, and they were witnesses thereto. So do not fear the people but fear Me, and do not exchange My verses for a small price. And whoever does not judge by what Allah has revealed - then it is those who are the disbelievers.",6.3998392e-24,1.4489107e-14,0.95122653,0.0,8.609068e-09,0.031711847,0.00026630374,0.016792763,2,0.22782471926193953
5,45,5:45,"And We ordained for them therein a life for a life, an eye for an eye, a nose for a nose, an ear for an ear, a tooth for a tooth, and for wounds is legal retribution. But whoever gives [up his right as] charity, it is an expiation for him. And whoever does not judge by what Allah has revealed - then it is those who are the wrongdoers.",3.0179046e-19,1.04431415e-10,0.48829153,0.0,0.006040179,6.627142e-09,0.48352042,0.022144854,2,0.8166205455217336
5,46,5:46,"And We sent, following in their footsteps, Jesus, the son of Mary, confirming that which came before him in the Torah; and We gave him the Gospel, in which was guidance and light and confirming that which preceded it of the Torah as guidance and instruction for the righteous.",4.249784e-09,1.9856563e-11,1.9836334e-05,0.0,2.472191e-09,0.00010699231,0.8029894,0.19688013,6,0.49734178847504573
